Family - Full Name,Start Date,Collectors - Last Name,Latitude1,Longitude1,Country - Full Name,State - Full Name,County - Full Name,Locality,Zoogeography - Full Name,Unique Identifier
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069164
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069168
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069177
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069178
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069179
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069182
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069183
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069184
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069185
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069190
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069191
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069192
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069200
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069201
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069202
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069206
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069207
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069234
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069235
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069236
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069237
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069238
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069239
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069289
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069290
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069291
Formicidae,13/07/1920,,-10.2957130000,-74.9340720000,Peru,Oxapampa,Pasco,"Puerto Bermudez, Rio Pichis",Neotropical,CUIC000069292
Formicidae,13/07/1937,Bryant,,,United States,Arizona,Pima County,Tuscon,Nearctic,CUIC000009696
Formicidae,13/07/1938,H. Dybas,,,Colombia,Meta,,Villavicencio,Neotropical,CUIC000009041
Formicidae,13/07/1999,H. Song & J.K. Liebherr,42.5500000000,-76.2833000000,United States,New York,Tompkins County,McLean Bogs Natural Area Reserve,Nearctic,CUIC000006870
Formicidae,13/07/2009,Corrie S. Moreau,-18.4155000000,-145.9460000000,Australia,State of Queensland,Hinchinbrook,"Abergowrie State Forest, Broadwater Creek area, ~40km W of Ingham",Australasian,CUIC000069069
Formicidae,13/07/2009,Corrie Saux Moreau,-18.4155000000,145.9460000000,Australia,Queensland,Hinchinbrook,"Abergowrie State Forest, Broadwater Creek area, ~40km W of Ingham",Australasian,CUIC000002181
Formicidae,13/08/1920,,,,Peru,,,NA,Neotropical,CUIC000008161
Formicidae,13/08/1962,W. L. Brown,,,Brazil,Para,,Benfica,Neotropical,CUIC000113987
Formicidae,13/08/1962,W. L. Brown,,,Brazil,Para,,Benfica,Neotropical,CUIC000113988
Formicidae,13/08/1965,R. K. Benjamin,,,United States,Illinois,McLean County,McLean County,Nearctic,CUIC000010538
Formicidae,13/08/2008,Corrie Saux Moreau,,,Venezuela,Aragua,,"Ocumare de la Costa, INIA",Neotropical,CUIC000009609
Formicidae,13/08/2008,Corrie Saux Moreau,10.4608000000,-67.7719000000,Venezuela,Aragua,,INIA,Neotropical,CUIC000008878
Formicidae,13/08/2008,Corrie Saux Moreau,10.4608000000,-67.7719000000,Venezuela,Aragua,,"INIA, Yaracuy",Neotropical,CUIC000009045
Formicidae,13/08/2008,Corrie Saux Moreau,10.4608000000,-67.7719000000,Venezuela,Aragua,,"INIA, Yaracuy",Neotropical,CUIC000009051
Formicidae,13/08/2008,Corrie Saux Moreau,10.4608000000,-67.7719000000,Venezuela,Aragua,,Municipio Ocumare de La Costa de Oro,Neotropical,CUIC000001574
Formicidae,13/08/2008,Corrie Saux Moreau,10.4608000000,-67.7719000000,Venezuela,Aragua,,Municipio Ocumare de La Costa de Oro,Neotropical,CUIC000001575
Formicidae,13/08/2008,Corrie Saux Moreau,10.4608000000,-67.7719000000,Venezuela,Aragua,,Municipio Ocumare de La Costa de Oro,Neotropical,CUIC000001576
Formicidae,13/08/2009,C. S. Moreau,31.9298000000,-109.1135000000,United States,Arizona,Cochise County,"Chiricahua Mtns., 1.0 mile   marker Foothills Rd",Nearctic,CUIC000114834
Formicidae,13/08/2009,Corrie S. Moreau,31.9298000000,-109.1335000000,United States,Arizona,Cochise County,"Chiricahua Mountains, 1.0 mi marker Foothills Rd.",Nearctic,CUIC000011284
Formicidae,13/08/2012,Corrie S. Moreau,0.5616000000,30.3566000000,Uganda,Western Region,Kabarole District,"Kibale National Park, Kanyawara Biological Station",Afrotropical,CUIC000008660
Formicidae,13/08/2012,Corrie S. Moreau,0.5616000000,30.3566000000,Uganda,Western Region,Kabarole District,"Kibale National Park, Kanyawara Biological Station",Afrotropical,CUIC000008850
Formicidae,13/08/2012,Corrie S. Moreau,0.5616000000,30.3566000000,Uganda,Western Region,Kabarole District,"Kibale National Park, Kanyawara Biological Station",Afrotropical,CUIC000008851
Formicidae,13/09/1921,A.T.,34.8013960000,-83.6838670000,United States,Georgia,White County,Tray Mountain,Nearctic,CUIC000006776
Formicidae,13/09/1983,D.W. Davidson,,,Peru,Madre de Dios,Provincia de Manu,Cocha Cashu Biological Station,Neotropical,CUIC000009279
Formicidae,13/09/1984,J. Lattke,,,Venezuela,Provincia de San Cristobal,Estado Tachira,Quebrada La Parada,Neotropical,CUIC000113968
Formicidae,13/09/1999,J. K. Liebherr and C. P. Ewing,,,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 2",Nearctic,CUIC000001214
Formicidae,13/09/1999,J. K. Liebherr and C. P. Ewing,42.3824360000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 1",Nearctic,CUIC000001265
Formicidae,13/09/1999,J. K. Liebherr and C. P. Ewing,42.3824360000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 1",Nearctic,CUIC000001266
Formicidae,13/09/1999,J. K. Liebherr and C. P. Ewing,42.3825950000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 5",Nearctic,CUIC000001215
Formicidae,13/09/1999,J. K. Liebherr and C. P. Ewing,42.3825950000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 5",Nearctic,CUIC000001267
Formicidae,13/09/1999,J. K. Liebherr and C. P. Ewing,42.3825950000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 5",Nearctic,CUIC000001268
Formicidae,13/09/1999,J. K. Liebherr and C. P. Ewing,42.3825950000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 5",Nearctic,CUIC000001269
Formicidae,13/09/1999,J. K. Liebherr and C. P. Ewing,42.3825950000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 5",Nearctic,CUIC000001270
Formicidae,13/09/1999,J. K. Liebherr and C. P. Ewing,42.3825950000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 5",Nearctic,CUIC000001271
Formicidae,13/09/1999,J. K. Liebherr and C. P. Ewing,42.3825950000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 5",Nearctic,CUIC000001272
Formicidae,13/09/1999,J. K. Liebherr and C. P. Ewing,42.3825950000,-76.5703070000,United States,New York,Tompkins County,"Newfield Fischer Old-Growth Preserve, site 5",Nearctic,CUIC000001273
Formicidae,13/09/1999,J. K. Liebherr/C. P. Ewing,,,United States,New York,Tompkins County,"Newfield, Fischer Old-Growth Preserve",Nearctic,CUIC000007918
Formicidae,13/09/1999,J. K. Liebherr/C. P. Ewing,,,United States,New York,Tompkins County,"Newfield, Fischer Old-Growth Preserve",Nearctic,CUIC000007919
Formicidae,13/09/1999,J.K. Liebherr/C.P. Ewing,42.3833333330,76.5633333330,United States,New York,Tompkins County,Newfield Fischer Old-Growth Preserve,Nearctic,CUIC000009526
Formicidae,13/09/1999,J.K. Liebherr/C.P. Ewing,42.3833333330,76.5633333330,United States,New York,Tompkins County,Newfield Fischer Old-Growth Preserve,Nearctic,CUIC000009529
Formicidae,13/10/2001,G. Svenson,-27.3666670000,152.7666630000,Australia,Queensland,City of Brisbane,Brisbane Forest Park,Australasian,CUIC000008607
Formicidae,13/10/2006,Lloyd R. Davis Jr. et. al.,33.3322500000,-110.5730830000,United States,Arizona,Gila County,"Rt 70, 10 miles E jct rt 77",Nearctic,CUIC000055877
Formicidae,13/10/2006,Lloyd R. Davis Jr. et. al.,33.3322500000,-110.5730830000,United States,Arizona,Gila County,"Rt 70, 10 miles E jct rt 77",Nearctic,CUIC000055886
Formicidae,13/10/2010,Corrie Saux Moreau,25.1762800000,-80.3679500000,United States,Florida,Monroe County,"Key Largo, Key Largo Hammock Botanical S.P.",Nearctic,CUIC000001371
Formicidae,13/10/2010,Corrie Saux Moreau,25.1762800000,-80.3679500000,United States,Florida,Monroe County,"Key Largo, Key Largo Hammock Botanical S.P.",Nearctic,CUIC000001372
Formicidae,13/10/2010,Corrie Saux Moreau,25.1762800000,-80.3679500000,United States,Florida,Monroe County,"Key Largo, Key Largo Hammock Botanical S.P.",Nearctic,CUIC000001394
Formicidae,13/10/2010,Corrie Saux Moreau,25.1762800000,-80.3679500000,United States,Florida,Monroe County,"Key Largo, Key Largo Hammock Botanical State Park",Nearctic,CUIC000002112
Formicidae,13/10/2010,Corrie Saux Moreau,25.1762830000,-80.3679500000,United States,Florida,Monroe County,"Key Largo, Key Largo Hammock Botancial S. P.",Nearctic,CUIC000114210
Formicidae,13/10/2010,Corrie Saux Moreau,25.1762830000,-80.3679500000,United States,Florida,Monroe County,"Key Largo, Key Largo Hammock Botancial S. P.",Nearctic,CUIC000114211
Formicidae,13/10/2010,Corrie Saux Moreau,25.1762830000,-80.3679500000,United States,Florida,Monroe County,"Key Largo, Key Largo Hammock Botancial S. P.",Nearctic,CUIC000114212
Formicidae,13/10/2010,Corrie Saux Moreau,25.2752166667,-80.3022166667,United States,Florida,Monroe County,Key Largo,Nearctic,CUIC000009242
Formicidae,13/10/2010,Corrie Saux Moreau,25.2752170000,-80.3022170000,United States,Florida,Monroe County,"Key Largo, Key Largo Hammock Bot S.P., post 94",Nearctic,CUIC000114128
Formicidae,13/10/2010,Corrie Saux Moreau,25.2752170000,-80.3022170000,United States,Florida,Monroe County,"Key Largo, Key Largo Hammock Bot S.P., post 94",Nearctic,CUIC000114129
Formicidae,13/10/2010,Corrie Saux Moreau,25.2752170000,-80.3022170000,United States,Florida,Monroe County,"Key Largo, Key Largo Hammock Bot S.P., post 94",Nearctic,CUIC000114193
Formicidae,13/10/2010,Corrie Saux Moreau,25.2752200000,-80.3022200000,United States,Florida,Monroe County,"Key Largo, Key Largo Hammock Botanical S.P., post 94",Nearctic,CUIC000001369
Formicidae,13/10/2010,Corrie Saux Moreau,25.2772500000,-80.2935666667,United States,Florida,Monroe County,Key Largo,Nearctic,CUIC000009246
Formicidae,13/11/2005,L. R. Davis Jr.,29.6946500000,-82.1934670000,United States,Florida,Alachua County,"Newnan's Lake Conservation Area, Hatchet Ck Tract",Nearctic,CUIC000115595
Formicidae,13/11/2005,L. R. Davis Jr.,29.6946500000,-82.1934670000,United States,Florida,Alachua County,"Newnan's Lake Conservation Area, Hatchet Ck Tract",Nearctic,CUIC000115597
Formicidae,13/11/2005,L. R. Davis Jr.,29.7617830000,-82.1018170000,United States,Florida,Alachua County,"Earlton, NE 208 Terr.",Nearctic,CUIC000115591
Formicidae,13/11/2005,L. R. Davis Jr.,29.7617830000,-82.1018170000,United States,Florida,Alachua County,"Earlton, NE 208 Terr.",Nearctic,CUIC000115592
Formicidae,13/11/2005,L. R. Davis Jr.,29.7617830000,-82.1018170000,United States,Florida,Alachua County,"Earlton, NE 208 Terr.",Nearctic,CUIC000115593
Formicidae,13/11/2005,L. R. Davis Jr.,29.7617830000,-82.1018170000,United States,Florida,Alachua County,"Earlton, NE 208 Terr.",Nearctic,CUIC000115596
Formicidae,13/11/2005,Lloyd R. Davis Jr.,29.7617800000,-82.1018200000,,,,"Earleton; United States, Florida, Alachua County; 29.76178, -82.10182",,CUIC000011031
Formicidae,13/11/2005,Lloyd R. Davis Jr. et. al.,29.6946500000,-82.1934666670,United States,Florida,Alachua County,"Newnan's Lake Conservation Area, Hatchet Ck Tract",Nearctic,CUIC000055895
Formicidae,13/11/2005,"Lloyd R. Davis, Jr.",29.7617833000,-82.1018166670,United States,Florida,Alachua County,"Earlton, NE 208 Terr.",Nearctic,CUIC000055823
Formicidae,13/11/2005,"Lloyd R. Davis, Jr.",29.7617833000,-82.1018166670,United States,Florida,Alachua County,"Earlton, NE 208 Terr.",Nearctic,CUIC000055832
Formicidae,13/11/2005,"Lloyd R. Davis, Jr.",29.7617833000,-82.1018166670,United States,Florida,Alachua County,"Earlton, NE 208 Terr.",Nearctic,CUIC000055841
Formicidae,13/11/2005,"Lloyd R. Davis, Jr.",29.7617833000,-82.1018166670,United States,Florida,Alachua County,"Earlton, NE 208 Terr.",Nearctic,CUIC000055850
Formicidae,13/11/2005,"Lloyd R. Davis, Jr.",29.7617833000,-82.1018166670,United States,Florida,Alachua County,"Earlton, NE 208 Terr.",Nearctic,CUIC000055859
Formicidae,13/11/2005,"Lloyd R. Davis, Jr.",29.7617833000,-82.1018166670,United States,Florida,Alachua County,"Earlton, NE 208 Terr.",Nearctic,CUIC000055868
Formicidae,13/12/1911,M. Wheeler,14.9722220000,-89.5305560000,Guatemala,Zacapa,,Zacapa,Neotropical,CUIC000009054
Formicidae,13/12/1911,M. Wheeler,14.9722220000,-89.5305560000,Guatemala,Zacapa,,Zacapa,Neotropical,CUIC000009146
Formicidae,13/12/1914,"W. M. Wheeler, leg.",-33.7018000000,151.0973000000,Australia,New South Wales,Hornsby Shire,Hornsby,Australasian,CUIC000002060
Formicidae,13/12/1948,J.C. Bradley,0.3833330000,29.9000000000,Democratic Republic of the Congo,Province du Nord-Kivu,Mwenda,Mt. Ruwenzori,Afrotropical,CUIC000011312
Formicidae,13/12/1948,J.C. Bradley,0.4166670000,29.7666670000,Democratic Republic of the Congo,Province du Nord-Kivu,,Mwenda,Afrotropical,CUIC000008840
Formicidae,13/12/1948,J.C. Bradley,0.4166670000,29.7666670000,Democratic Republic of the Congo,Province du Nord-Kivu,,Mwenda,Afrotropical,CUIC000008845
Formicidae,13/12/1985,M. Deyrup,27.1883300000,-81.3377800000,United States,Florida,Highlands County,"Archbold Biological Station, Lake Placid",Nearctic,CUIC000115577
Formicidae,14/01/1930,A. Alfaro,,,Costa Rica,Guanacaste,,Liberia,Neotropical,CUIC000009060
Formicidae,14/01/2019,D. Gloeden,14.5000000000,-14.2500000000,Senegal,,,Senegal,Afrotropical,CUIC000055987
Formicidae,14/01/2019,D. Gloeden,14.5000000000,-14.2500000000,Senegal,,,Senegal,Afrotropical,CUIC000056005
Formicidae,14/02/1905,Tschek,,,,,,NA,Palearctic,CUIC000009987
Formicidae,14/02/1936,Ralph Hawkins,9.1579800000,-79.8460540000,Panama,Colon,,"Barro Colorado Island, Gatun Lake",Neotropical,CUIC000008183
Formicidae,14/02/1936,Ralph Hawkins,9.1579800000,-79.8460540000,Panama,Colon,,"Barro Colorado Island, Gatun Lake",Neotropical,CUIC000008184
Formicidae,14/02/1936,Ralph Hawkins,9.1579800000,-79.8460540000,Panama,Colon,,"Barro Colorado Island, Gatun Lake",Neotropical,CUIC000008185
Formicidae,14/02/1958,Darlingtons,-16.8202420000,145.6366160000,Australia,Queensland,Shire of Mareeba,Kuranda,Australasian,CUIC000009302
Formicidae,14/02/1983,W.H. Gotwald,3.3250000000,101.7530000000,Malaysia,Selangor,,Ulu Gombak Field Studies Center,Indomalayan,CUIC000010146
Formicidae,14/02/1983,W.H. Gotwald,3.3250000000,101.7530000000,Malaysia,Selangor,Kuala Lumpur,Ulu Gombak Field Studies Center,Indomalayan,CUIC000010147
Formicidae,14/02/1983,W.H. Gotwald,3.3250000000,101.7530000000,Malaysia,Selangor,Kuala Lumpur,Ulu Gombak Field Studies Center,Indomalayan,CUIC000010148
Formicidae,14/02/1983,W.H. Gotwald,3.3250000000,101.7530000000,Malaysia,Selangor,Kuala Lumpur,Ulu Gombak Field Studies Center,Indomalayan,CUIC000010149
Formicidae,14/03/1967,"R. B. Root, W. L. Brown",,,Colombia,Departamento del Valle del Cauca,,"Loboguerrero to Represa de Calima, km. 38",Neotropical,CUIC000113964
Formicidae,14/03/1969,W.L. Brown,,,Madagascar,Menabe Region,Morondava District,"Avenue of Baobabs, 5 km south forest w baobabs",Afrotropical,CUIC000011316
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000007997
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000007998
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000007999
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000008000
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000008001
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000008002
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000008056
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000008057
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000008058
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000008059
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000008060
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000008061
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000008062
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000008063
Formicidae,14/03/1992,D.C. Peck,4.6123920000,-74.1450630000,Colombia,Meta,,"Bogota, Carimagua",Neotropical,CUIC000008064
Formicidae,14/03/1994,Lloyd R. Davis Jr. et. al.,10.5615220000,-61.2336230000,Trinidad and Tobago,,,Arena Forest Reserve,Neotropical,CUIC000055921
Formicidae,14/03/2010,Corrie S. Moreau,24.8143300000,-80.8200200000,United States,Florida,Monroe County,"Long Pine Key, Long Pine State Park",Nearctic,CUIC000001359
Formicidae,14/03/2010,Corrie S. Moreau,24.8143300000,-80.8200200000,United States,Florida,Monroe County,"Long Pine Key, Long Pine State Park",Nearctic,CUIC000001360
Formicidae,14/03/2010,Corrie S. Moreau,24.8143300000,-80.8200200000,United States,Florida,Monroe County,"Long Pine Key, Long Pine State Park",Nearctic,CUIC000009951
